bar,final_gpa,lsat,Male
1,2.886272825,142.4960348,0
1,3.080158442,149.6021109,0
1,3.202868145,150.6413889,0
0,2.915802868,149.6350507,0
1,2.396938023,143.0117333,0
1,3.607085159,155.7659657,0
1,2.421566108,144.5409702,0
1,2.426988829,142.493565,0
1,3.371605244,138.1147813,0
0,2.240825289,146.8451989,0
0,3.87981341,153.74717,0
0,3.015766935,149.340851,0
1,3.3836358,148.5973351,0
1,2.343039119,148.4222434,0
0,3.141143649,142.4074544,0
0,3.207000468,143.0414322,0
1,3.183058544,164.9563229,0
0,2.095060495,142.955409,0
1,1.369650586,144.0676545,0
0,4.098143368,152.9689606,0
0,3.226389602,158.4360975,0
1,1.266068879,139.9266928,0
0,3.006770041,156.8171557,0
1,3.224112183,145.7586232,0
0,2.230695879,133.2999639,0
1,2.710215716,141.3427878,0
0,2.092528257,141.5528198,0
1,3.594996799,148.482903,0
0,2.856785943,148.9421632,0
0,2.142640521,144.6031074,0
1,2.999114658,143.6008378,0
0,2.767735698,151.6425449,0
0,3.759057842,157.2654937,0
1,3.346802391,161.8081496,0
0,3.334413198,156.3647817,0
0,3.059946107,147.5381373,0
1,2.409966485,147.9515267,0
0,2.334983552,145.0708904,0
0,3.301488454,164.0162293,0
1,2.097566929,148.0087266,0
1,2.400344134,145.9167871,0
1,3.130499134,142.1939163,0
0,2.532177887,140.509158,0
0,3.674686167,147.2470934,0
0,2.98639902,149.378529,0
1,3.012867546,147.6251077,0
1,2.924354494,156.9822801,0
1,2.870096662,152.31599,0
0,2.854664531,155.8969968,0
0,3.424977841,160.0800443,0
0,3.306034635,155.5260835,0
0,2.882852428,149.2732772,0
1,3.610105608,156.9931345,0
0,2.332343845,144.8677545,0
0,3.703150839,148.11867,0
1,3.493873695,153.995771,0
0,3.278534952,150.943287,0
0,3.284369495,144.1307135,0
1,2.986103352,150.0217091,0
1,3.619793913,165.2156611,0
1,2.730788152,141.7074148,0
1,2.85823233,148.7426384,0
1,3.078808304,146.407648,0
0,3.381182425,156.3611122,0
1,3.412240144,148.7410528,0
1,2.248759358,151.4268251,0
0,3.072980236,158.2822154,0
0,2.882896281,148.0457384,0
1,3.861005951,153.5038117,0
1,2.994285616,160.4931411,0
1,2.329066493,148.791404,0
1,2.833874445,162.669521,0
0,3.24517013,153.8219101,0
0,3.705585087,157.3815943,0
1,2.778036121,138.5369929,0
0,3.400509409,149.9622944,0
0,3.204116906,157.178078,0
0,3.468209158,150.6946844,0
0,3.86288861,157.430949,0
1,2.574769302,156.0050964,0
1,2.48391946,154.2309605,0
0,3.131674546,146.1562105,0
1,3.34044673,153.2253606,0
1,3.066514835,146.3332539,0
0,2.23533812,152.5623335,0
1,3.382492664,151.3838352,0
0,3.018033182,157.4477483,0
0,3.947603511,152.1174876,0
1,2.767472561,141.0751895,0
1,3.330096521,149.6228324,0
1,3.578086909,160.4229067,0
0,2.552440639,159.9228973,0
1,2.78565318,154.1167821,0
1,3.113967422,146.9424195,0
0,2.527110733,152.3066016,0
0,2.746604722,145.6250899,0
1,2.980829718,145.6970046,0
1,3.24879105,141.5542149,0
0,3.328677523,155.6599142,0
1,3.579581465,161.7371488,0
0,3.29299887,150.5297755,0
0,3.027552639,151.8878165,0
0,3.444236645,143.5748133,0
1,2.947968628,149.3556613,0
1,3.487571383,151.6287063,0
0,2.285103952,138.8584383,0
0,2.37655598,158.3247616,0
0,3.383597595,146.8903329,0
0,2.18770471,136.7963038,0
1,2.965396189,152.678719,0
1,3.346904215,149.6579263,0
0,2.817333502,152.3750165,0
1,3.078440843,151.1634874,0
1,2.904509722,158.7025265,0
1,2.98268814,140.3581648,0
1,2.261903502,142.9831246,0
0,2.773587292,149.0059321,0
1,3.011707382,149.6346504,0
0,3.751657796,160.7779145,0
1,3.682691133,153.6859301,0
0,3.256388982,135.996602,0
1,2.549295219,135.4673957,0
1,2.834843084,151.1403435,0
0,3.151424112,159.4280768,0
1,3.839289822,164.4270175,0
0,2.902133005,145.7023192,0
1,2.760715955,135.0234821,0
1,3.016251823,152.7969075,0
1,3.202259259,152.8768301,0
0,3.015885624,156.9976766,0
0,2.366283135,140.007161,0
1,3.15744417,155.5555796,0
1,2.236045,144.7357606,0
0,3.670278772,158.8682102,0
0,3.194647309,156.8059267,0
0,2.351006787,147.8445808,0
0,1.841124942,143.5839931,0
0,1.135490752,140.0548513,0
1,2.750558939,158.6295014,0
1,2.574386479,146.0820238,0
0,3.08139859,154.4939702,0
0,2.371072253,153.7368258,0
1,3.324844154,147.034777,0
1,2.52923935,155.5183938,0
0,2.988088863,152.0906823,0
0,2.943348666,149.2501581,0
0,3.972151136,153.9502816,0
1,3.750425366,154.9863487,0
1,3.361819544,160.844705,0
0,3.46716274,156.6733966,0
1,2.124353722,147.7095071,0
1,3.743579218,151.9347569,0
0,2.344278768,164.0413012,0
1,2.391214681,140.8825109,0
0,2.608889719,152.0506297,0
1,2.863797196,153.7257726,0
0,3.249223223,144.3476149,0
0,3.03935553,141.956149,0
1,2.805222604,155.2549816,0
1,2.438175197,142.0540247,0
0,3.169813321,156.5173957,0
0,2.869625487,149.2545343,0
0,3.177117288,147.4867841,0
0,3.365893786,160.1200405,0
1,1.979268423,149.2167695,0
0,3.491859084,153.0394018,0
0,2.028090178,142.9271272,0
0,2.8296,144.2016337,0
0,2.76368346,145.5460341,0
0,2.561216775,146.7748922,0
1,2.820878361,149.789459,0
0,3.356887592,149.7718442,0
0,3.286599964,152.93348,0
0,2.536522821,145.2139976,0
0,3.558317119,156.8921626,0
0,2.70668929,145.607639,0
1,2.452934381,136.0859929,0
0,2.259080405,150.1246616,0
0,3.848608131,147.9014401,0
0,2.6685813,149.2297694,0
0,2.813162079,148.10297,0
0,2.416403246,148.1079869,0
0,2.850060044,147.0886569,0
0,2.530266394,147.5893517,0
0,2.809388349,143.671043,0
0,2.763859342,140.759042,0
1,3.167294993,144.6998154,0
0,3.967584737,153.7918333,0
1,3.947313948,146.7105874,0
0,3.061256365,144.1873821,0
0,3.836452324,156.7924692,0
0,2.342750407,144.3477949,0
0,2.944660883,147.5930959,0
1,2.680748674,130.3781298,0
1,3.114379637,168.3363456,0
1,2.163531214,138.2984494,0
1,3.800120966,161.4577924,0
1,2.243769394,149.4033975,0
0,2.127936933,139.9785293,0
0,2.736032008,154.4010477,0
0,2.685437657,144.1755734,0
1,2.504836167,144.4388233,0
1,2.202280675,131.4849183,0
0,3.624103563,163.0206905,0
1,3.489895489,160.8134131,0
0,2.326357661,142.7994145,0
1,3.710572877,162.2977741,0
1,3.418450201,157.0147246,0
1,2.847268696,159.7083272,0
0,3.78128109,134.9054827,0
1,2.545778609,153.6087108,0
1,2.667829135,152.5143178,0
0,2.00697865,141.8175254,0
1,3.484073585,155.2129315,0
0,3.106195109,144.3731716,0
1,3.733861653,157.6510824,0
1,3.013088977,154.3712424,0
1,3.543899251,150.525122,0
1,2.252164386,140.7577655,0
1,2.040316367,140.7321449,0
0,1.747872613,147.8407571,0
0,1.578825406,144.8927863,0
0,3.372885977,153.2409705,0
1,2.780461056,142.7787621,0
1,3.102067201,150.4720886,0
1,1.916809213,148.1710843,0
1,3.686292216,163.1654562,0
0,3.251109611,145.6780602,0
0,2.026165638,144.1394615,0
0,4.068303942,164.508632,0
0,2.969503294,152.5643372,0
0,3.279904727,160.5136173,0
1,2.8039212,148.1539318,0
1,2.619782315,142.7761742,0
0,1.852988379,152.3041833,0
1,2.290329332,143.5315441,0
0,3.376583165,158.9943397,0
1,4.033061807,160.159561,0
0,2.062027221,143.5652234,0
0,2.373217828,155.599666,0
0,3.257198274,154.4209643,0
1,3.014856906,158.7026694,0
0,2.574601624,141.6033554,0
0,3.79228627,143.919954,0
1,2.930593667,152.3509043,0
0,3.192311394,147.9131935,0
0,3.035590692,159.0261658,0
0,3.874111588,155.8013649,0
1,4.01276748,152.8050766,0
0,2.910498491,151.0781367,0
1,1.951376869,141.4664504,0
0,3.099139601,148.8893288,0
0,2.791578506,154.3937691,0
1,1.845262044,150.4333791,0
0,2.996326894,159.2985229,0
0,3.550833313,157.4636994,0
1,3.154544327,159.1263777,0
1,3.661094915,167.0496771,0
1,3.168277726,150.4021571,0
0,3.18585038,147.9114237,0
1,3.05158959,155.6012839,0
1,2.71589606,141.4115541,0
0,3.136220698,148.3318062,0
0,2.076283755,145.8041103,0
1,2.247919574,153.06031,0
1,2.742204488,150.4308522,0
0,2.749474875,150.3174478,0
0,3.236837867,158.9569029,0
1,3.919981825,150.7556629,0
0,3.633426305,158.0173723,0
0,1.040643271,144.7000011,0
0,3.18865007,157.6682869,0
1,3.587362284,151.6294041,0
1,3.280481196,147.1031022,0
0,4.182922257,155.8055116,0
1,2.768510486,152.2986905,0
1,3.398898071,153.1034667,0
1,2.14665768,142.557626,0
0,3.175453278,146.3110684,0
1,3.118975926,147.9258774,0
0,2.326553724,141.7097539,0
1,3.546356373,149.9103281,0
0,2.807116109,143.5233259,0
0,3.042117294,158.3195416,0
1,2.317538306,146.3311095,0
1,3.166800238,159.6751627,0
1,2.91997395,150.91181,0
1,3.973359698,153.6586854,0
0,4.073313213,158.2130008,0
0,2.156009299,136.3094871,0
1,2.388488888,138.2286684,0
1,3.464155793,153.2646344,0
0,2.74860151,143.3602121,0
0,1.247330662,132.4432073,0
1,2.396831479,148.9550052,0
0,3.300859856,154.0201039,0
1,2.167621973,153.4701501,0
1,3.600128506,148.2239905,0
0,1.80801505,149.3270516,0
1,2.718446045,170.4927091,0
1,3.025297885,150.1342979,0
1,1.077292837,147.1680524,0
0,2.688502404,145.7908172,0
1,2.759496989,144.4776668,0
0,3.131864086,161.6697443,0
1,2.687987512,146.1467616,0
1,2.292541717,140.746121,0
1,2.98247322,148.9713454,0
1,3.409645076,150.9300733,0
1,3.319082406,155.7493316,0
0,3.016327353,152.1450378,0
1,3.500813107,147.8580693,0
1,2.898106912,150.9294476,0
1,3.38444669,146.8162767,0
1,2.165761709,149.5003678,0
0,2.933593266,157.4658401,0
1,3.302590937,157.2729303,0
1,1.646605468,152.3495908,0
1,2.442227266,140.2048069,0
0,2.708608424,149.5849989,0
0,2.640496057,144.9852464,0
0,2.45452866,141.690163,0
1,2.817940305,151.3161327,0
1,3.433983748,150.9073316,0
0,2.014176079,143.7832887,0
1,1.697915147,140.9156422,0
1,2.07374106,148.5885209,0
1,3.377835914,150.45035,0
1,3.11367,145.606674,0
1,2.951106328,139.9061741,0
0,2.851613569,147.5244237,0
1,1.773902485,140.2869562,0
1,2.242219757,136.2080082,0
1,3.192164027,140.0819076,0
1,3.333322658,144.6070648,0
1,2.745535363,153.9399103,0
1,3.599534959,148.109328,0
1,3.169877249,150.2185791,0
1,3.218908846,143.440139,0
0,2.163560911,144.4003808,0
0,2.744104578,130.6596246,0
1,3.196201331,150.6292949,0
1,2.855555386,154.6028971,0
0,3.19736818,156.279731,0
0,2.923251106,155.8681558,0
1,2.524545546,143.6294722,0
1,2.924893625,155.5202114,0
1,3.382914961,158.3435038,0
0,3.899115879,158.1170458,0
1,2.602476352,144.5569762,0
0,2.217557349,142.7863797,0
0,3.968825279,158.3171037,0
0,2.9372396,146.5186248,0
1,2.998755389,143.7173092,0
1,3.634298002,159.2079336,0
1,2.291122316,154.0783326,0
1,2.608364522,138.623084,0
0,1.914957836,143.4380563,0
1,3.609615714,146.0557475,0
0,3.21981462,150.1943372,0
0,3.257781207,145.3678861,0
1,2.16646017,146.142084,0
0,2.332701549,152.5173271,0
0,3.301827212,146.5777877,0
1,3.796534569,151.7003193,0
0,3.053250255,146.6042797,0
0,2.983181384,134.2860117,0
1,3.116826695,144.8153731,0
0,3.236609585,152.4271895,0
0,3.149842732,146.8433805,0
0,2.97572568,148.2346667,0
1,3.409254656,158.1383786,0
1,1.525742706,144.330766,0
0,3.13765276,163.7350518,0
1,3.026371241,147.4709269,0
0,3.120367823,153.5588071,0
0,3.212697223,144.6614781,0
1,2.652815014,137.7725498,0
0,3.956842182,151.1765758,0
0,1.5591997,146.8781966,0
1,2.099399591,145.4669064,0
1,3.319212386,139.8721682,0
0,3.158626257,153.860041,0
0,2.687132594,150.0460822,0
1,1.682477652,144.0587896,0
0,2.420077608,150.6949694,0
1,1.996896279,149.0012471,0
1,3.11288279,151.9078998,0
1,3.151256341,149.9125613,0
0,3.511004547,156.2820414,0
1,3.780855713,152.8363657,0
0,2.967968016,147.803505,0
1,3.637794985,160.3277165,0
0,3.456676279,151.5729088,0
1,3.034417144,144.7709299,0
0,2.875136004,156.5961287,0
1,2.489702469,149.5053444,0
1,2.650982471,145.2136879,0
0,2.54377169,147.7217025,0
0,2.700594066,148.527771,0
0,2.886808264,144.3245436,0
1,3.70593982,154.608891,0
0,3.099321081,149.6530935,0
1,2.571658769,154.0767629,0
1,2.481366117,142.1522238,0
0,3.38504058,148.5701528,0
1,1.661123484,147.3066022,0
0,3.083379611,138.4834665,0
0,3.285675386,153.2156714,0
0,3.101577154,158.1778992,0
0,3.474724058,141.8721472,0
1,2.832767823,156.8949197,0
0,3.478046525,152.9884251,0
0,3.226041693,146.4191577,0
1,3.742661873,150.1609889,0
0,4.196891279,152.7827822,0
0,2.997319668,157.4897698,0
1,3.228169549,158.897619,0
0,3.257352484,143.8044642,0
0,3.486505452,153.3003124,0
0,2.364491258,154.1809922,0
1,2.965065288,154.4800627,0
0,2.147747767,138.895972,0
0,3.734672283,156.8196334,0
0,2.644146302,160.362903,0
0,3.654481524,148.741055,0
0,2.00203909,151.6982002,0
0,2.686669993,151.1310663,0
0,3.23434284,145.4121643,0
0,2.808406115,149.0658571,0
1,3.20678644,151.8040228,0
0,3.301147339,140.7287808,0
1,2.354807295,144.9819308,0
1,2.151926622,155.9512057,0
0,3.865303479,156.1270806,0
0,3.46384538,157.6127559,0
1,3.564522344,161.3269594,0
1,3.044827473,154.1762187,0
1,2.400936593,141.8558922,0
1,3.216263821,149.5739317,0
0,2.947172314,147.868295,0
0,3.758872663,149.398493,0
1,3.405429383,164.0635645,0
0,3.106475504,138.0835237,0
1,2.564356954,149.0000725,0
1,2.942347152,156.4410102,0
0,3.414447544,153.110273,0
0,2.120850846,149.3653206,0
0,2.637556617,141.6608712,0
1,2.953197672,146.226322,0
0,2.229439417,137.3034576,0
1,3.537186176,154.5215389,0
0,3.954072168,157.0289216,0
0,2.712019589,148.3308991,0
1,3.212242311,146.1823488,0
0,2.719902604,148.2443346,0
0,3.253079058,149.6456907,0
1,3.415298074,152.8983551,0
1,3.12147075,159.6515602,0
0,3.272211939,141.9720848,0
1,2.349927933,137.0700408,0
1,3.964684268,165.6400481,0
0,3.637844325,152.9352483,0
0,3.309739432,147.3822496,0
1,3.47798771,146.9902005,0
0,2.876095068,145.9549258,0
0,2.550399557,142.2454989,0
1,2.922398596,155.9746102,0
1,3.277124463,149.412341,0
1,3.472871685,159.3973685,0
1,2.714234132,149.1239515,0
0,3.449655837,159.7474766,0
1,3.808137805,152.2532148,0
1,3.612991722,154.9440036,0
1,3.231599493,159.0814396,0
1,3.315693018,142.7948457,0
1,2.263702937,141.179046,0
0,3.420464884,146.4547745,0
0,2.276568256,134.9236215,0
0,2.401730758,154.4795499,0
1,3.151140411,161.0260775,0
1,3.785606208,156.1284952,0
0,3.077939466,156.7965643,0
1,3.199042602,161.7361127,0
0,3.255914799,151.8794825,0
0,2.71102346,144.6770171,0
0,2.433335575,141.2806999,0
0,2.848151154,158.2227272,0
1,3.018218403,151.7861008,0
0,3.085403407,158.1349489,0
1,2.339713511,145.2622499,0
0,2.185549413,149.9998674,0
1,1.773923435,135.299111,0
1,2.541158211,151.1940392,0
1,3.080303917,150.9008949,0
0,2.164048456,146.7045379,0
1,3.157987331,146.8140355,0
1,1.751195895,124.3317765,0
1,2.220865877,143.2168956,0
0,3.187925339,154.8031441,0
0,3.145613012,153.9058713,0
0,2.316824206,146.7716669,0
1,3.37612033,148.71058,0
1,2.24196882,151.389059,0
1,3.649099516,153.4843272,0
1,2.463019143,151.3419087,0
0,1.915944202,150.9792807,0
1,3.621610899,161.0296061,0
1,2.897591034,146.3833395,0
0,3.144322708,143.0412783,0
1,3.2059884,155.1452337,0
1,2.302138319,143.472515,0
0,2.338883171,136.4710944,0
1,3.045853916,154.2978757,0
0,2.390158504,151.7588766,0
0,1.775772951,134.0914169,0
0,2.760536145,154.0373752,0
0,3.61776791,164.7034725,0
0,3.37379927,145.9021741,0
0,3.005063925,147.1437211,0
0,2.441019322,155.4161772,0
0,2.517115287,158.5524312,0
0,3.753360149,147.4405491,0
1,3.490890127,162.9110564,0
0,2.585985234,142.0641188,0
0,2.815512873,152.8178952,0
1,2.183860594,145.0830876,0
0,2.911860453,152.1793565,0
0,2.361937208,146.0659651,0
1,2.358168487,153.0933544,0
0,2.375890306,150.6536629,0
0,1.140590178,143.0671042,0
0,3.11225706,156.5504917,0
0,2.028553839,160.1771732,0
0,1.721993313,132.3368421,0
1,2.592111935,147.6368496,0
0,3.337449181,149.3775789,0
1,3.761266328,146.1590109,0
0,2.666496304,155.1156317,0
0,1.717040715,142.8873285,0
1,2.292600525,148.500481,0
1,2.97197946,149.6070199,0
1,2.057785834,153.5337814,0
0,3.197851431,162.2571067,0
1,3.462742625,153.1671266,0
1,2.906780819,147.4875793,0
0,3.239932797,152.6411013,0
0,3.468630854,144.1150063,0
1,3.887309566,160.173164,0
0,1.520678677,141.9289551,0
1,2.822910876,149.2740021,0
0,2.795297873,140.9525845,0
0,2.113948353,135.570851,0
1,3.402317666,150.0984365,0
1,2.924170346,158.0618755,0
1,1.625100454,132.8699003,0
0,2.085069798,140.4064847,0
0,2.023491036,156.8803489,0
1,3.163954745,155.1246253,0
1,2.294131918,150.9235789,0
1,2.658392253,141.4240448,0
0,3.257653864,148.638757,0
0,2.903226105,141.1209897,0
1,2.287259624,150.6895979,0
0,3.171827321,150.0700115,0
0,3.110129638,153.7521907,0
0,2.013796089,146.4565074,0
0,2.695137035,149.9337906,0
0,2.292799368,138.2920459,0
0,3.50415982,155.1338731,0
1,3.23722841,156.5234401,0
1,2.787969453,151.3307373,0
1,2.863500485,139.9084162,0
1,2.350119816,148.7551554,0
0,3.511513325,145.3664114,0
1,2.836753984,145.2295153,0
1,2.860576099,151.9060912,0
0,3.390051085,158.5899281,0
1,2.869609987,144.7581108,0
0,2.519275841,148.7638763,0
1,2.412164129,144.0194918,0
0,1.908794179,144.4123536,0
0,3.098619977,146.0668392,0
1,3.38276384,158.5880567,0
1,3.384554031,138.4105718,0
1,3.10437744,149.5275541,0
0,3.677540173,156.7347254,0
1,3.401621983,148.6823062,0
0,2.211468414,149.477299,0
1,2.42479741,153.5109962,0
0,2.320673836,146.9101499,0
0,2.887609428,145.7593082,0
0,2.341286325,150.3579716,0
1,3.286125056,149.9909064,0
0,2.684276018,150.6584386,0
0,3.43890302,158.1227634,0
1,1.544878127,157.0448305,0
1,3.007685718,156.7807937,0
0,3.075987316,149.4283293,0
0,2.871614534,153.777253,0
1,3.860637522,155.4420968,0
1,3.718235429,148.9390221,0
0,3.610992524,152.6332978,0
1,2.5918075,148.8446114,0
1,1.834597293,140.4296222,0
0,2.003323161,147.1575707,0
0,3.072881526,145.599773,0
1,4.189957598,157.4276888,0
0,2.766915098,155.6673217,0
1,2.571096007,146.7954314,0
1,3.489185601,151.3996033,0
0,2.292915957,146.3197781,0
0,2.752274008,134.191148,0
0,2.074261108,141.4568838,0
0,1.844514369,149.7828682,0
0,2.869045078,143.5820632,0
0,3.296274624,148.335505,0
1,3.70566856,147.298636,0
0,2.171602609,141.1849569,0
0,3.213061998,148.9351085,0
0,2.431938622,152.8855673,0
0,2.838762449,160.1941888,0
1,3.56284068,155.0632491,0
0,3.478590668,158.9536978,0
1,3.585761461,158.9366896,0
1,1.733868694,139.7432069,0
0,2.993565562,144.3054014,0
0,2.556649311,145.4756833,0
0,2.405981961,139.6724333,0
0,3.066365439,152.7019192,0
0,2.475331597,149.4493934,0
1,2.892457792,152.1983048,0
0,3.005074502,146.6535646,0
1,3.609693269,154.5301259,0
1,2.197594092,147.305196,0
0,3.490513851,147.9543654,0
1,1.628854436,140.705126,0
0,3.209689781,150.3468536,0
1,3.810933663,151.1861828,0
1,2.672464825,138.5418457,0
1,2.656886217,142.7004191,0
1,3.096999701,150.0736277,0
0,2.441057254,147.7507805,0
0,2.98706224,141.7488742,0
0,3.474418105,137.0237113,0
1,3.413242848,157.2704306,0
0,3.933324251,145.2875387,0
0,2.521303506,138.6625356,0
1,1.686686531,126.1726429,0
0,2.271488489,155.4828477,0
1,3.173709108,152.47943,0
0,1.604119156,123.4644742,0
1,3.322099309,146.9948129,0
0,3.100429564,150.7455877,0
0,2.452024422,141.8391958,0
0,3.13438827,151.7720391,0
0,3.182476823,142.5317628,0
1,3.541158874,157.670395,0
1,2.408571971,157.7194574,0
1,3.153878881,157.0966117,0
0,2.265892735,152.0119951,0
1,3.483787213,147.9609159,0
1,2.958284308,150.5063626,0
1,3.61004084,153.662868,0
0,3.126539935,147.8902155,0
0,3.684096865,146.4678443,0
1,3.802550443,156.8350324,0
0,3.498813483,158.6165494,0
0,3.158481876,147.0116784,0
0,2.216322143,146.2242225,0
1,3.435401638,160.3371117,0
0,3.702413846,153.2626417,0
1,3.318477484,162.7897739,0
1,2.99708903,150.0816811,0
1,3.489781564,145.8019951,0
1,2.904171557,144.3391479,0
1,1.73470713,141.8906819,0
0,2.71895452,152.9976892,0
0,3.375566464,149.7781232,0
1,2.533795273,147.4398239,0
0,2.176125817,144.6461577,0
1,3.525148572,141.7139739,0
0,2.844445524,151.1216155,0
1,1.806237358,142.2727454,0
0,2.495966123,148.582594,0
1,3.901003639,151.0999406,0
0,2.525168614,148.6982284,0
0,2.691343272,139.4839654,0
0,2.835486317,144.5868769,0
1,4.09774996,161.2829013,0
1,3.419311338,159.4643073,0
1,2.140692876,148.3067037,0
0,2.668389002,147.0436129,0
1,3.201348217,149.7267779,0
0,3.458554926,155.1269509,0
1,3.648720978,157.5060496,0
1,3.019123525,153.1761956,0
0,3.776589448,156.4305905,0
1,2.65623385,142.9018934,0
1,2.320145586,147.3512939,0
0,1.44271778,137.0874009,0
1,2.046914899,150.9871582,0
0,2.821049472,146.0317687,0
1,2.385755398,146.2913351,0
0,2.942389658,144.6116523,0
1,3.059443667,153.8982741,0
0,2.706019439,139.895434,0
1,3.077815287,160.7102573,0
1,3.626846,152.4956624,0
1,3.456469848,161.9696307,0
1,3.2551474,144.6662053,0
0,4.116512167,146.1126637,0
1,2.963571587,148.4645106,0
1,2.922382924,155.8598796,0
0,3.311553908,161.1120488,0
0,3.981760241,155.2682157,0
1,2.586350267,151.3363876,0
0,2.126369042,148.5861341,0
1,2.213307251,152.5375762,0
1,3.844087716,158.237675,0
0,2.157303806,146.6622692,0
0,2.491085832,145.7872828,0
0,2.863862067,144.0265436,0
1,2.88146188,146.7773458,0
1,2.759595109,142.7700266,0
1,2.51361086,143.4741326,0
0,3.227239998,160.8158118,0
0,0.876243127,161.4247523,0
0,2.245341008,142.5760965,0
1,3.137756583,139.429782,0
1,4.035839664,159.3116828,0
0,2.497283651,153.4748745,0
1,3.002326131,149.0821048,0
1,2.064095311,161.0387465,0
1,3.395667104,149.485648,0
1,2.516396242,151.682069,0
0,3.682082207,153.3572364,0
0,3.181109642,164.0221812,0
0,3.620567494,154.430897,0
1,3.320777036,152.2607981,0
1,3.584534609,151.4527338,0
0,3.543035314,158.9896112,0
1,2.278995663,144.8023501,1
1,2.574606891,150.8236365,1
1,2.91129127,144.3294766,1
0,4.178210963,158.734615,1
1,2.825974948,146.5430809,1
0,2.161490587,140.1091153,1
0,3.177835606,145.384906,1
1,3.033507498,153.8899632,1
1,2.338383919,143.1415308,1
1,2.869142117,142.7227593,1
0,2.618934587,146.1280603,1
1,3.628899693,160.6936946,1
0,3.323016641,152.5593461,1
1,2.728179889,157.0315975,1
1,3.913100783,161.0133003,1
1,3.752118063,158.0877762,1
1,3.000719981,148.1190224,1
1,2.946664207,153.1547867,1
0,2.67233335,144.3969326,1
1,2.589518678,152.4027157,1
1,1.831068841,151.0194305,1
1,3.315111877,139.7005656,1
0,2.973587239,160.5535384,1
1,1.187773175,138.7687139,1
1,1.05520317,142.6475383,1
0,2.30119489,145.9948808,1
1,2.59898935,152.5833004,1
0,3.224236841,164.4870124,1
0,3.174781586,166.248477,1
1,4.031321938,156.6767159,1
0,2.851941696,147.848717,1
1,1.833259087,150.8988921,1
1,2.387963698,153.3598153,1
0,3.095730239,155.7406907,1
0,3.105689302,149.6703952,1
0,3.886034807,156.4071337,1
1,2.036138407,139.4760256,1
0,2.675677411,144.8184532,1
1,2.357397963,137.3264982,1
0,2.537788033,142.9546895,1
1,3.056229496,150.7435805,1
0,2.662858798,144.3250365,1
0,2.649469675,139.980913,1
0,3.04318631,151.6324507,1
0,3.836317359,149.0285706,1
0,2.483058824,141.5387784,1
1,2.473084297,142.03569,1
1,3.174172274,144.9599731,1
0,3.162682611,146.0822952,1
1,2.808624963,149.7633892,1
1,4.111442496,162.64315,1
0,3.339687186,151.1912295,1
1,3.379528603,153.5051883,1
1,2.597715436,149.8958684,1
0,1.970081623,143.0604901,1
0,3.173405308,154.9681625,1
1,2.322286202,138.1733306,1
0,2.80307683,155.7713897,1
0,3.206747516,161.3336147,1
0,2.415969852,151.0539665,1
1,2.106839889,138.8971797,1
0,3.676294904,156.1485002,1
1,2.044806786,144.6162059,1
0,2.224511577,146.8412343,1
0,2.363580743,144.2236269,1
0,3.403757517,141.3829202,1
0,2.86118045,143.3404502,1
0,1.802864315,139.6970707,1
1,2.40000258,155.4581969,1
0,3.898840843,147.6592209,1
0,2.874274812,151.542399,1
0,1.904140194,147.6759005,1
1,2.041738202,154.8648342,1
1,3.283677792,138.6998943,1
0,2.812028706,143.3704786,1
0,1.78445078,139.1900824,1
1,3.307708463,147.366402,1
0,3.683963632,155.1162813,1
0,2.502511913,139.5527836,1
0,3.529242753,160.5788393,1
1,2.462340144,147.3713521,1
1,3.933066412,148.8199645,1
1,3.387338617,151.2485134,1
0,2.640594157,159.7983259,1
1,2.799270927,139.6633815,1
1,3.234546078,152.178581,1
1,3.146289813,142.0288141,1
0,3.402380228,146.3463738,1
1,2.966546727,154.2235802,1
1,3.15732678,149.0793216,1
0,3.440591171,164.3969201,1
0,3.504830703,159.4582027,1
0,3.030720154,148.291159,1
0,3.559872679,145.0498737,1
1,2.937012376,147.7810067,1
1,3.738600052,143.4048947,1
1,3.162881015,146.730592,1
0,2.424699371,150.3821139,1
1,2.92670085,155.976631,1
0,3.573576022,168.6524006,1
0,3.013616117,151.2798069,1
0,2.087426672,146.3909782,1
1,2.621395964,152.8539016,1
0,3.874829374,145.1998522,1
0,3.284463401,148.8413523,1
0,2.656744517,151.5874105,1
1,3.327369246,161.1306927,1
0,2.778541905,152.4150625,1
0,1.707458256,143.9027431,1
1,3.051093202,141.7278643,1
1,2.814400299,158.3649439,1
0,3.620745232,145.0582121,1
1,3.013949099,143.4433619,1
0,3.314078086,150.0351894,1
0,1.989334178,138.706879,1
1,2.869678785,146.3305168,1
0,2.680537223,147.2051461,1
0,3.17575447,155.7786491,1
0,2.279018652,147.1461451,1
0,2.415807709,137.6305991,1
1,2.391054493,148.9819811,1
1,2.813246789,141.2700617,1
0,2.985992955,140.184446,1
0,3.978699189,154.2490214,1
1,3.069387366,141.0371467,1
1,2.196430064,138.0332546,1
1,2.544783971,150.9606608,1
0,1.63140636,142.6836604,1
1,2.467723398,141.8556048,1
1,2.391690824,148.3238655,1
0,4.049216427,155.6187489,1
0,2.027854358,153.2556277,1
0,3.322984693,159.9466973,1
1,2.407356468,150.8273728,1
0,3.298972913,153.9275345,1
1,2.461446691,150.9400653,1
1,3.75833755,156.282649,1
0,1.632215344,149.7745406,1
